Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Year,UG_Students,Total_Students,Capital_Expenditure,Operational_Expenditure,Total_Expenditure,WOS_Publications,WOS_Citations,Scopus_Publications
IR-O-U-0395,Indian Institute of Technology Jodhpur,66.08,31.56,64.6,66.66,9.15,Jodhpur,Rajasthan,49.79,66,2023,490,490,257087993.4,771430306.7,985568011.5,592.0673448,2099.846094,1476.434578
IR-O-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",53.57,38.83,70.43,58.7,21.07,Howrah,West Bengal,49.79,66,2023,2287.93952,1778.228728,304408751.5,760145939.7,1327001488,907.7634613,3323.423977,1377.277209
IR-O-U-0498,Babasheb Bhimrao Ambedkar University,59.83,24.29,82.07,76.83,2,Lucknow,Uttar Pradesh,49.53,69,2023,1088.026061,1611.140277,90875762.85,216422446.4,24535701.77,453.7031682,1492.490916,573.0774722
IR-O-U-0448,Bharathidasan University,57.54,36.39,74.18,52.05,12.31,Tiruchirappalli,Tamil Nadu,49.45,70,2023,479.2524584,639.0841225,84978979.62,777896309.6,1281238331,891.2435611,3329.624174,1238.201654
IR-O-U-0235,Mysore University,67.43,18.61,87.02,54.62,5.01,Mysuru,Karnataka,49.17,71,2023,0,0,196701156.5,514902335.8,175455135.9,428.0978634,1073.7414,761.578828
IR-O-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",57.76,30.74,67.91,66.08,23,Jalandhar,Punjab,49.04,72,2023,1455.482835,1117.107514,295288737.7,1076674980,1478629099,895.6472087,2122.288507,1382.767863
IR-O-U-0184,Indian Institute of Technology Mandi,56.69,37.36,63.04,67.59,14.39,Mandi,Himachal Pradesh,49.03,73,2023,301,301,435403764.6,1089482787,1625188347,657.5324683,2850.93645,1528.130457
IR-O-U-0381,"Punjab Agricultural University, Ludhiana",70.53,28.29,67.48,50.37,7.82,Ludhiana,Punjab,48.97,74,2023,330.4178936,79.56736248,320747797.2,487367686.3,1045444321,727.9678875,2479.482517,769.0008745
IR-O-U-0295,Datta Meghe Institute of Higher Education and Research,67.16,32.85,62.14,64.76,0,Wardha,Maharashtra,48.92,75,2023,4726.979002,4893.261263,148274073.2,813690667.9,1252634875,872.0321125,1714.938727,1472.14847
IR-O-U-0006,"Andhra University, Visakhapatnam",54.39,25.74,84.77,58.63,16.92,Visakhapatnam,Andhra Pradesh,48.54,76,2023,689.2040985,790.6341022,115308164.8,864499213.6,1344517585,737.7712539,2206.538791,771.7406547
IR-O-U-0523,King George`s Medical University,70.83,26.63,63.34,56.64,9.48,Lucknow,Uttar Pradesh,48.52,77,2023,631.15473,208.2223037,217409147.8,898914591.4,859926827.5,471.9988629,2254.279212,785.8896729
IR-O-U-0107,Jamia Hamdard,56.02,32.49,70.37,66.02,11.7,New Delhi,Delhi,48.4,78,2023,1150.25018,1147.075067,126113710.9,1235422891,1583141744,1001.431629,2985.001967,1392.529616
IR-O-U-0564,UPES,58.19,28.69,60.55,67.05,34.47,Dehradun,Uttarakhand,48.34,79,2023,1260,1260,358979906.2,2273404289,3225779744,1095.480897,2195.274475,1848.469414
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,57.79,37.02,67.61,53.63,8.49,Kalavakkam,Tamil Nadu,48.18,80,2023,780,780,169363819.5,1123457733,1507403346,895.1160226,3837.031029,1191.802239
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,70.64,20.55,63.6,62.36,18.53,Pune,Maharashtra,48.17,81,2023,496.9562922,285.0440665,252071301.9,520051583.4,1019669261,411.8529622,1204.973499,440.2087841
IR-O-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",53.93,39.03,68.88,55.67,9.15,Nagpur,Maharashtra,48.15,82,2023,361.8779515,329.1743192,251172576,795502591.8,1277393940,900.9529163,3788.496701,1204.240108
IR-O-U-0055,National Institute of Technology Silchar,51.36,42.81,68.84,54.16,6.78,Silchar,Assam,48.12,83,2023,825,825,145032872.2,815645904.3,1300442552,1341.835134,4514.776341,1903.396952
IR-O-U-0474,Sathyabama Institute of Science and Technology,53.39,35.72,64.67,66.38,16.38,Chennai,Tamil Nadu,47.95,84,2023,2940,2940,402212955.2,1126338831,1558752943,846.6330229,2658.834066,1593.409764
IR-O-U-0136,Gujarat University,64.84,18.62,83.31,59.33,2.77,Ahmedabad,Gujarat,47.91,85,2023,918.6195987,2614.912104,119114240.2,492189099.3,140380780.7,207.2077762,928.8994315,817.8387406
IR-O-U-0691,"All India Institute of Medical Sciences, Rishikesh",70.55,29.68,49.57,69.59,9.48,Rishikesh,Uttarakhand,47.89,86,2023,723.5639285,766.6925565,205368612.7,355445552,876280420.8,700.6748135,2585.295236,1381.616915
IR-O-U-0376,Guru Nanak Dev University,54.75,27.23,77.53,62.47,12.01,Amritsar,Punjab,47.55,87,2023,692.2999754,1744.012769,98256604.27,900029666,1305042862,790.2610966,1776.526633,733.1416932
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,70.37,21.34,64.97,64.61,5.01,Mumbai,Maharashtra,47.46,88,2023,470.0849866,658.1619904,266962959.5,463153866.5,626551695,341.3173887,1382.064982,387.183165
IR-O-U-0555,Graphic Era University,57.45,22.95,64.11,69.99,33.38,Dehradun,Uttarakhand,47.29,89,2023,1110,1110,301987612.2,2377119506,3151381834,674.4070089,1421.529055,880.5018967
IR-O-U-0577,National Institute of Technology Durgapur,51.12,34.57,72.25,56.11,10.45,Durgapur,West Bengal,46.81,90,2023,876,876,284407499,1030010337,1294875937,1061.960557,3508.499685,1226.880552
IR-O-U-0355,Indian Institute of Technology Bhubaneswar,47.35,37.34,67.86,58.25,19.31,Bhubaneswar,Odisha,46.73,91,2023,355,355,283273942.3,950316129,1553400259,797.3940301,3464.80839,1383.408445
IR-O-U-0249,Visvesvaraya Technological University,58.85,34.69,61.46,57.77,3.53,Belgaum,Karnataka,46.48,92,2023,90,90,175966241.2,380395043.7,833643528.4,1130.20477,3040.709559,1404.776638
IR-O-U-0485,Tamil Nadu Agricultural University,71.27,14.78,69.8,55.16,10.45,Coimbatore,Tamil Nadu,46.33,93,2023,272.7770977,0.066591777,186858580.9,548347863.2,393556776.3,379.6181296,1056.970108,790.2146115
IR-O-U-0463,Madurai Kamaraj University,63.47,24.45,68.37,51.8,10.45,Madurai,Tamil Nadu,46.26,94,2023,213.8418397,474.9194094,115406990.8,470355695.3,462311126.3,694.6884879,2254.53556,817.2524341
IR-O-U-0642,Shiv Nadar University,65.26,24.23,59.23,65.34,9.48,Gautam Buddha Nagar,Uttar Pradesh,46.18,95,2023,186.8014497,0.076261527,198208563.5,304686485,603787481,327.0616459,1718.10601,364.1772157
IR-O-U-0318,Mumbai University,56.15,17.82,86.24,56.27,7.82,Mumbai,Maharashtra,45.86,96,2023,0,0,134655970.3,891615396.3,1103550110,505.4542852,1243.698946,844.1875018
IR-O-U-0389,Banasthali Vidyapith,50.45,17.72,84.22,77.31,8.15,Banasthali,Rajasthan,45.85,97,2023,930,930,152468397.6,793674295.9,1681019331,537.3495484,1380.908788,855.1916938
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,68.85,18.53,62.74,62.9,7.82,Chennai,Tamil Nadu,45.84,98,2023,471.6516029,559.0926118,220590472.2,348215410.1,673902571.9,245.6301218,1041.547382,424.9555433
IR-O-S-8972,Indian Institute of Management Calcutta,60.63,14.58,63.6,66.22,38.4,Kolkata,West Bengal,45.74,99,2023,1768.315369,1574.19224,297282040,1179275921,1792362074,515.2240808,1012.165864,902.5778275
IR-O-U-0217,Christ University,52.14,18.96,67.2,69.84,39.05,Bengaluru,Karnataka,45.65,100,2023,3068.396543,2212.83119,295016119,1891921739,1804861775,577.8986132,871.1182513,960.5868433
IR-O-U-0456,Indian Institute of Technology Madras,88.37,87.3,85.76,65.68,100,Chennai,Tamil Nadu,86.42,1,2024,877,877,1237262298,3794332732,5169949393,3362.367145,12421.25507,3880.570799
IR-O-U-0220,"Indian Institute of Science, Bengaluru",83.6,86.5,82.17,58.46,99.7,Bengaluru,Karnataka,83.28,2,2024,722.0544632,604.769688,1215830848,3723660274,5112973270,3766.381967,12394.22598,4666.094276
IR-O-U-0306,Indian Institute of Technology Bombay,83.85,82.35,83.36,59.05,89.32,Mumbai,Maharashtra,81.37,3,2024,1039,1039,1236006882,3686106240,4147294343,3775.850701,12393.23842,4618.571683
IR-O-I-1074,Indian Institute of Technology Delhi,76.57,86.23,77.48,66.23,93.48,New Delhi,Delhi,80.31,4,2024,1093,1093,1166167794,3351028283,4039847190,3243.326936,14770.22802,3468.423391
IR-O-I-1075,Indian Institute of Technology Kanpur,89.84,69.09,81.96,60.83,74.12,Kanpur,Uttar Pradesh,77.56,5,2024,1210,1210,1192565185,2819054793,3262173725,3758.282035,14663.57643,4324.355402
IR-O-U-0573,Indian Institute of Technology Kharagpur,76.65,74.94,80.18,57.29,75.24,Kharagpur,West Bengal,74.77,6,2024,1262,1262,1151121889,2455607052,3050762847,3974.904277,15051.60972,4392.444872
IR-O-N-15,All India Institute of Medical Sciences Delhi,79.09,71.26,68.66,71.29,82.97,New Delhi,Delhi,74.27,7,2024,1568.006114,1713.51216,1684148458,2715900263,3161567703,2818.120353,10875.78947,3233.103495
IR-O-U-0560,Indian Institute of Technology Roorkee,76.55,70.48,79.14,62.91,52.89,Roorkee,Uttarakhand,71.52,8,2024,1100,1100,1224212741,1959316865,2638231664,3338.414356,15339.18002,4192.413445
IR-O-U-0053,Indian Institute of Technology Guwahati,76.33,64.43,81.35,61.96,43.43,Guwahati,Assam,69.04,9,2024,902,902,1196402363,1582745875,2655002841,3052.896433,14954.88827,4117.139957
IR-O-U-0109,Jawaharlal Nehru University,74.93,45.27,97.34,72.28,57.71,New Delhi,Delhi,68.53,10,2024,416.7150786,505.6727664,1531421686,1896256557,2419312546,3139.201304,13821.53059,4024.036964
IR-O-U-0500,Banaras Hindu University,73.59,51.01,94.94,61.57,50.25,Varanasi,Uttar Pradesh,67.56,11,2024,450.6464715,296.7801489,1120125904,1879515635,2352895373,3241.496606,13848.36235,4226.78229
IR-O-U-0013,Indian Institute of Technology Hyderabad,78.96,56.59,73.33,59.21,54.34,Hyderabad,Telangana,66.69,12,2024,470,470,1168036981,1969334608,2475120600,2962.184477,14862.16932,4921.553656
IR-O-U-0108,Jamia Millia Islamia,71.29,49.28,92.72,83.1,29.78,New Delhi,Delhi,66,13,2024,350,350,1624679191,898101646.9,2558977384,2163.956046,13774.20527,1892.127672
IR-O-U-0234,"Manipal Academy of Higher Education, Manipal",78.11,55.94,77.34,67.33,25.34,Manipal,Karnataka,64.94,14,2024,1509.848677,1272.983095,1203131492,876259725.9,2311710572,2378.450768,14879.76822,2082.713317
IR-O-U-0120,University of Delhi,56.75,56.42,98.54,67.57,43.93,Delhi,Delhi,64.81,15,2024,3062.519943,3235.278108,492925782.9,1542983099,2409370854,3020.907445,13888.10566,4043.71222
IR-O-U-0496,Aligarh Muslim University,74.02,45.91,93.81,61.15,33.15,Aligarh,Uttar Pradesh,64.17,16,2024,365,365,1117718296,2233970649,2557246661,1864.49249,3382.46293,3528.00599
IR-O-U-0575,Jadavpur University,68.83,51.35,89.92,49.94,48.2,Kolkata,West Bengal,63.84,17,2024,1150,1150,1045291552,1181310386,2298669857,1348.311338,4187.677861,4264.570385
IR-O-U-0436,Amrita Vishwa Vidyapeetham,76.51,47.82,77.63,73.83,36.07,Coimbatore,Tamil Nadu,63.81,18,2024,3240,3240,1619417395,2160250977,2512032500,1796.863752,4261.897303,3480.676827
IR-O-U-0490,Vellore Institute of Technology,61.51,61.95,79.42,61.11,39.35,Vellore,Tamil Nadu,62.97,19,2024,7620,7620,576451178.7,1548494572,2721633934,1434.702872,2741.35986,4298.056299
IR-O-U-0439,Anna University,60.32,63.51,71.58,48.93,64.13,Chennai,Tamil Nadu,62.77,20,2024,2290,2290,303691447.1,1602563848,2703771314,1413.778096,2539.41847,4438.501914
IR-O-U-0473,S.R.M. Institute of Science and Technology,71.69,55.43,76.92,68.55,17.02,Chennai,Tamil Nadu,62.07,21,2024,4740,4740,1207199567,782508461.8,2605966119,676.1446359,2019.989351,2034.785334
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,72.59,60.87,72.82,66.07,5.79,Chennai,Tamil Nadu,61.79,22,2024,1410,1410,1196759793,686134116.2,2214050282,752.4984269,2371.457344,2030.392163
IR-O-U-0391,"Birla Institute of Technology and Science, Pilani",66.06,57.83,75.19,58.49,28.11,Pilani,Rajasthan,60.87,23,2024,1221.129653,2793.282593,1716940877,1121813138,2905545133,635.019094,2005.383126,2278.550929
IR-O-U-0363,Siksha `O` Anusandhan,74.09,42.19,74.06,72.74,37.65,Bhubaneswar,Odisha,60.73,24,2024,2160,2160,1612972494,1500382941,2772385837,1700.33268,4228.814623,4010.96876
IR-O-U-0042,University of Hyderabad,72.69,45.58,81.39,62.26,25.6,Hyderabad,Telangana,60.55,25,2024,1644.724155,256,1655396215,556648732,2504420745,1260.256633,3465.993762,1496.743378
IR-O-U-0570,Calcutta University,70.01,42.11,92.19,50.17,31.61,Kolkata,West Bengal,60.25,26,2024,1260.802797,1313.143657,1483934614,1292189224,2675118718,1054.193683,3197.474349,2121.928275
IR-O-U-0304,Homi Bhabha National Institute,76.29,52.45,76.95,53.84,7.42,Mumbai,Maharashtra,60.13,27,2024,941.6869485,1135.421475,1601003524,792138748.6,2787054133,888.9096123,3846.423923,2088.26614
IR-O-U-0356,Kalinga Institute of Industrial Technology,74.74,42.01,79.53,76.35,13.72,Bhubaneswar,Odisha,59.94,28,2024,3300,3300,1725904728,574137363.6,2451033176,1196.386239,3411.41113,1639.931147
IR-O-U-0139,Indian Institute of Technology Gandhinagar,76.4,41.53,69.97,69.21,24.82,Gandhinagar,Gujarat,58.77,29,2024,225,225,456914156.4,576644499.3,634848162.4,1190.976303,3261.81409,1624.79759
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,57.16,54.95,76.25,57.97,40.09,Varanasi,Uttar Pradesh,58.69,30,2024,1163,1163,324152186.5,1213389057,1830301684,1218.693069,2538.656473,4995.884798
IR-O-U-0467,National Institute of Technology Tiruchirappalli,57.74,48.14,74.21,64.62,55.37,Tiruchirappalli,Tamil Nadu,58.6,31,2024,964,964,532450322.3,1588242042,2054158309,1276.477747,3803.027149,5041.129577
IR-O-U-0747,Chandigarh University,68.5,39.66,78.18,77.52,24.56,Mohali,Punjab,58.3,32,2024,3240,3240,348395011.3,533376133.9,381371108.9,1116.360806,2973.435503,1559.048534
IR-O-U-0273,Indian Institute of Technology Indore,65.54,50.91,71.78,60.73,19.49,Indore,Madhya Pradesh,57.31,33,2024,360,360,433853857.4,786262403.3,613318183.1,848.7132301,4337.176439,2082.309146
IR-O-U-0357,National Institute of Technology Rourkela,63.94,50.54,75.22,59.6,17.02,Rourkela,Odisha,57.04,34,2024,888,888,291289801.5,737855751.6,800640367.6,890.5529843,4245.524685,2034.396261
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,59.69,55.05,71.72,59.2,22.93,Dhanbad,Jharkhand,56.97,35,2024,1028,1028,381192657.5,787734893,692660970.6,722.8335109,2850.757781,2100.402255
IR-O-U-0222,JSS Academy of Higher Education and Research,76.68,32.12,69.66,76.95,15.07,Mysuru,Karnataka,55.79,36,2024,2240.241996,2578.635602,118073893.2,551964465.1,515647804.5,598.5090265,1750.783283,884.0538651
IR-O-U-0323,Savitribai Phule Pune University,61.07,39.17,89.65,52.59,24.29,Pune,Maharashtra,55.69,37,2024,559.641281,271.2570263,107283305,479664532,411180537.6,840.3789317,2483.214312,1072.602452
IR-O-U-0260,Kerala University,74.52,26.72,94.82,58.19,4.52,Thiruvananthapuram,Kerala,55.61,38,2024,1652.214737,1008.714687,165163510.2,458639892,162109059.7,359.1656621,1605.659628,739.9897186
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,72.86,33.47,71.01,70.11,24.02,Puducherry,Pondicherry,55.51,39,2024,1073.508175,1448.489887,185335231.7,589352546.7,522759321.2,805.0584694,2372.585683,1127.128692
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),67.87,41.54,71.78,66.48,16.38,Vaddeswaram,Andhra Pradesh,55.47,40,2024,3060,3060,388517193,562118666.4,588055607.6,1126.894416,4028.174228,1444.376689
IR-O-U-0006,Andhra University,75.44,26.05,85.19,64.68,10.13,Visakhapatnam,Andhra Pradesh,54.97,41,2024,935.7912923,1286.114475,133530551.4,254026443.8,189274538.2,259.8510322,1003.529344,494.663205
IR-O-U-0305,Indian Institute of Science Education and Research Pune,72.8,41.09,61.53,62.28,21.53,Pune,Maharashtra,54.86,42,2024,470.6232594,870.9749208,424430794.9,443146646.5,1017674446,1140.527268,4107.504366,1527.502051
IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),65,43.36,71.19,63.83,17.02,Patiala,Punjab,54.83,43,2024,2500,2500,414326908.4,522475060.3,578259324.7,1186.139123,4153.964772,1502.295881
IR-O-U-0447,Bharathiar University,64.04,42.45,78.16,54.05,18.27,Coimbatore,Tamil Nadu,54.81,44,2024,858.8650058,1026.668876,220948499.3,569648509.8,415903395.8,1207.270551,3839.568492,1517.050117
IR-O-U-0379,Lovely Professional University,57.1,49.75,66.63,69.81,22.1,Phagwara,Punjab,54.58,45,2024,3085,3085,479931523,1084453645,1444014363,831.7196429,3946.735974,1436.472282
IR-O-U-0237,"National Institute of Technology Karnataka, Surathkal",55.75,43.41,74.39,62.79,35.25,Surathkal,Karnataka,54.44,46,2024,2861.438917,2903.813652,489803177.3,2597351779,3161591891,1832.430855,4041.486728,4411.311751
IR-O-U-0476,Shanmugha Arts Science Technology and Research Academy,69.41,37.64,71.47,66.23,11.24,Thanjavur,Tamil Nadu,54.14,47,2024,1980,1980,399669471.6,493016940.3,487763361.5,829.6010435,3785.605754,1318.175637
IR-O-U-0378,Indian Institute of Technology Ropar,68.81,39.95,67.5,65.22,14.74,Rupnagar,Punjab,54.12,48,2024,370,370,406668875.6,464301584.5,685918833.3,1217.513006,4923.610462,1764.403862
IR-O-U-0497,Amity University,56.77,50.31,71.92,65.59,9.75,Gautam Budh Nagar,Uttar Pradesh,54.04,49,2024,1140,1140,460908192.7,1074026110,1381153108,975.7952202,4740.820688,1694.061648
IR-O-U-0458,Kalasalingam Academy of Research and Education,69.75,32.36,74.56,74.3,10.5,Srivilliputhur,Tamil Nadu,54.02,50,2024,1590,1590,179848126.1,394039633.5,529808727.2,640.3286358,2498.398822,1386.039238
IR-O-U-0253,Cochin University of Science and Technology,71.68,35.53,73.76,56.1,14.74,Cochin,Kerala,53.99,51,2024,1589.682913,1000.834251,484123143.7,538393696.6,459555206.5,1012.596675,3566.585033,1288.075222
IR-O-U-0329,Symbiosis International,72.53,27.49,78.53,64.79,17.34,Pune,Maharashtra,53.93,52,2024,1382.467017,1080.440429,148788268.1,444093530.3,278853161,290.0865808,1826.680057,580.62159
IR-O-U-0025,National Institute of Technology Warangal,61.76,42.22,72.75,57.84,22.1,Warangal,Telangana,53.74,53,2024,989,989,459708350.8,601065726.6,638161719.9,1183.317499,3027.59236,1548.116068
IR-O-U-0263,National Institute of Technology Calicut,66.21,32.44,72.82,68.16,26.88,Kozhikode,Kerala,53.66,54,2024,920,920,213322736.6,506753866.1,439285519.1,852.6265714,2460.135136,1319.726087
IR-O-U-0448,Bharathidasan University,65.13,39.14,79.78,53.33,8.99,Tiruchirappalli,Tamil Nadu,53.47,55,2024,771.2173342,1209.099249,214561026.9,610669118,430869944.7,783.4432706,2870.005399,1185.909025
IR-O-U-0308,Institute of Chemical Technology,55.91,45.68,75.08,55.39,23.48,Mumbai,Maharashtra,53.38,56,2024,211,211,373306144.7,860330663.2,1262858960,1261.066296,2924.633973,1426.595457
IR-O-U-0052,Gauhati University,71.82,24.11,88.28,60.98,7.42,Guwahati,Assam,53.28,57,2024,397.6640134,0,215549199.7,394353846.9,191662063.6,319.255419,1476.536884,499.9452183
IR-O-U-0498,Babasaheb Bhimrao Ambedkar University,69.31,25.46,80.94,78.63,7.82,Lucknow,Uttar Pradesh,53.26,58,2024,1673.959249,1718.602469,342830873.9,291356360.3,151852542.6,267.9246212,1594.233753,491.4960176
IR-O-U-0564,UPES,64.11,41.19,60.62,65.76,27.62,Dehradun,Uttarakhand,53.05,59,2024,1205,1205,445416809,717199869.3,1198133328,1100.575125,3294.729305,1720.546637
IR-O-U-0078,Panjab University,54.31,42.01,74.07,63.38,29.55,Chandigarh,Chandigarh,52.99,60,2024,1162.60481,1239.161645,543103038.7,901610518.4,1371043579,1136.80387,2917.866481,2096.532327
IR-O-U-0572,Indian Institute of Science Education and Research Kolkata,68.89,39.53,66.79,54.52,15.73,Mohanpur,West Bengal,52.91,61,2024,646.8758292,360.0537523,348021060.7,810874275.3,1127673397,1124.286697,3515.806273,1489.666115
IR-O-U-0107,Jamia Hamdard,68.66,34.45,70.2,66.17,12.32,New Delhi,Delhi,52.83,62,2024,1023.664575,818.0320632,434746212.9,588304327.7,670161430.7,798.2081606,3795.704745,1325.868027
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,74.46,26.12,63.1,61.74,37.45,Pune,Maharashtra,52.72,63,2024,1252.019464,463.1483303,278924366,1197661725,3272698607,385.8311906,1044.578749,720.7276715
IR-O-I-1357,University of Madras,69.31,38.5,65.47,53.22,18.27,Chennai,Tamil Nadu,52.58,64,2024,552.9849633,362.9984543,328434169.3,811443144.8,1391389452,616.2788998,3389.990535,1200.7131
IR-O-U-0377,Indian Institute of Science Education and Research Mohali,67.38,32.89,70.81,66.14,17.34,Mohali,Punjab,52.58,64,2024,444.6788696,783.9041778,219455763,656555630.4,699583151.8,791.5224835,3420.782709,1320.004899
IR-O-U-0098,Delhi Technological University,63.18,37.87,67.5,56.65,29.07,New Delhi,Delhi,52.38,66,2024,2529,2529,349260095.3,889206713.2,949367797.7,745.3706409,3082.761448,1280.713906
IR-O-U-0262,Mahatma Gandhi University,71.36,37.27,70.97,51.09,4.09,Kottayam,Kerala,52.3,67,2024,1721.457241,719.2754308,229398409,512856704.5,674653849.3,1067.849989,3752.057436,1233.219373
IR-O-U-0395,Indian Institute of Technology Jodhpur,71.5,34.91,63.56,67.12,8.99,Jodhpur,Rajasthan,52.24,68,2024,490,490,427684824.7,719968968.4,1083392182,665.2039894,2713.269207,1411.57703
IR-O-U-0196,University of Kashmir,71.14,31.25,79.72,51.14,3.66,Srinagar,Jammu and Kashmir,52.14,69,2024,2094.500886,1790.789337,125276753.9,397703334.3,361135931.6,1048.440322,2021.757742,1227.675796
IR-O-U-0027,Osmania University,64.75,28.77,85.33,58.05,10.87,Hyderabad,Telangana,52.02,70,2024,1808.952197,3379.954238,216376665.5,527712336.1,481717298,850.5713755,2607.716781,1730.270663
IR-O-U-0295,Datta Meghe Institute of Higher Education and Research,71.49,38.33,61.26,64.14,1.41,Wardha,Maharashtra,51.75,71,2024,818.1712506,138.5811908,247163447.7,226963688.5,623281014.5,823.6044396,2989.378818,1383.594262
IR-O-U-0184,Indian Institute of Technology Mandi,65.48,38.39,61.96,70.37,10.87,Mandi,Himachal Pradesh,51.68,72,2024,301,301,320457995.8,486040567,778589869.7,544.8081951,2770.634518,1327.446144
IR-O-U-0064,Indian Institute of Technology Patna,60.25,42.04,70.12,54.1,11.24,Patna,Bihar,51.24,73,2024,547,547,163855869.8,676872663.8,693317317.4,1240.040111,4352.764235,1719.812779
IR-O-U-0691,All India Institute of Medical Sciences Rishikesh,74.07,35.35,50.68,69.13,13.37,Rishikesh,Uttarakhand,51.22,74,2024,0,0,393579360.5,525937700.3,821741272,619.7151704,2539.637887,1332.764509
IR-O-U-0574,"Indian Statistical Institute, Kolkata",68.05,32.99,67.59,45.27,27.37,Kolkata,West Bengal,51.1,75,2024,529.538624,637.1952314,162240886.8,736930864.4,783440439,1099.303037,3205.612571,1310.710931
IR-O-U-0435,Alagappa University,65.88,35.3,73.76,51.91,7.82,Karaikudi,Tamil Nadu,51.07,76,2024,1248.151535,762.0943809,155559037.9,573324866.3,614518700.4,986.1580497,3352.742065,1199.80493
IR-O-U-0334,Visvesvaraya National Institute of Technology Nagpur,62.96,37.25,68.6,55.82,16.7,Nagpur,Maharashtra,51.03,77,2024,855,855,306363640.7,686312732.7,739877526.6,680.4695267,3021.718103,1178.650488
IR-O-U-0272,Indian Institute of Science Education and Research Bhopal,69.14,31.99,65.96,67.87,6.2,Bhopal,Madhya Pradesh,50.94,78,2024,438.6646562,468.319278,218622469.9,655001285.4,1154127371,872.0412043,2526.17312,1333.140157
IR-O-U-0555,Graphic Era University,59.9,33.86,62.93,66.08,32.5,Dehradun,Uttarakhand,50.58,79,2024,1110,1110,431184874.4,1954267516,3258907646,1227.175087,2604.66683,1512.912445
IR-O-U-0381,Punjab Agricultural University,74.19,32.43,64.12,49.58,7.82,Ludhiana,Punjab,50.55,80,2024,1285.797624,833.1378159,177262847.6,686211492.3,1188392281,820.3729104,1789.000961,1358.614727
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,61.3,39.4,67.32,57.14,10.5,Kalavakkam,Tamil Nadu,50.43,81,2024,780,780,284021034.5,718846160.3,1044656077,1166.496733,4320.7578,1719.245149
IR-O-U-0410,Malaviya National Institute of Technology,58.02,42.66,69.7,52.47,10.13,Jaipur,Rajasthan,50.41,82,2024,811,811,118766333.2,852762787.3,1407646113,1321.560537,4419.611476,1676.146537
IR-O-U-0689,All India Institute of Medical Sciences Jodhpur,72.7,33.93,56.36,60.62,6.2,Jodhpur,Rajasthan,49.94,83,2024,229.6779072,0,329032990.1,465062104.9,983496376.2,976.9852474,2838.362453,1393.560594
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,74,24.83,64.38,65.17,5.37,Mumbai,Maharashtra,49.59,84,2024,721.8199518,899.5488877,252281948.5,504639835.1,714806878.5,299.7078504,1210.707602,413.9096239
IR-O-U-0474,Sathyabama Institute of Science and Technology,59.05,36.3,63.32,70.64,11.96,Chennai,Tamil Nadu,49.52,85,2024,2580,2580,405236637.5,559982554.8,1223280263,659.301461,2590.531253,1431.167695
IR-O-U-0235,Mysore University,70.8,19.35,79.51,57.96,7.02,Mysuru,Karnataka,49.45,86,2024,546.2439569,1164.932371,158356648.9,455430641.3,175293747,278.0257916,1187.165613,747.9446435
IR-O-U-0195,University of Jammu,72.95,23.43,74.91,52.72,2.32,Jammu,Jammu and Kashmir,49.4,87,2024,1339.218264,1349.486237,173713423.9,519201072.5,415445458.7,576.9947373,1510.005354,712.9821192
IR-O-U-0523,King George`s Medical University,72.12,27.45,62.81,56.24,9.37,Lucknow,Uttar Pradesh,48.98,88,2024,594.9565351,518.5212385,212838504.9,668835606.7,833469521.9,464.6131063,2226.839244,782.6116508
IR-O-U-0190,Shoolini University of Biotechnology and Management Sciences,54.64,39.24,68.7,65.98,4.52,Solan,Himachal Pradesh,48.95,89,2024,190,190,325943693.3,1148950462,1461926136,1090.123341,3781.535955,1452.319964
IR-O-U-0217,Christ University,58.34,22.05,66.49,72.84,39.72,Bengaluru,Karnataka,48.66,90,2024,660,660,319080681.9,1255982477,1793996255,676.6029124,1466.528026,860.4241689
IR-O-U-0446,Bharath Institute of Higher Education and Research,67.46,22.62,67.73,71.19,9.37,Chennai,Tamil Nadu,48.64,91,2024,503.5762046,625.7647969,236869611.2,372237183.9,428886677.2,339.0012995,1364.956739,381.8585263
IR-O-U-0055,National Institute of Technology Silchar,50.88,43.7,69.93,56.42,5.37,Silchar,Assam,48.55,92,2024,825,825,237937980.8,1076396409,1306920698,1518.407329,4620.888474,1868.724694
